1.241227057921620996e-01,-1.724497710366246039e+01,2.780515404323031348e+01,-1.047362722492002440e+01,-8.197557357526086275e-02,3.767799896968862527e-02,1.650597742105914256e-01,-1.722585564479180320e+01,2.784743049258899106e+01,-1.051427184258412062e+01,-8.170359359686556189e-02,4.207678794014620138e-02
1.407226504709281900e-01,-1.724147665689650921e+01,2.780040980402688078e+01,-1.047124050287991714e+01,-9.867333161582748924e-02,3.717565825771178278e-02,1.815841076282149191e-01,-1.722699205052255067e+01,2.785175165122304364e+01,-1.051621465782481479e+01,-9.829017900296178889e-02,4.234597734087795079e-02
1.586305148958571665e-01,-1.723770116773408390e+01,2.779543113897117479e+01,-1.046875511849679263e+01,-1.167382020477014809e-01,3.675203151358198694e-02,1.994014015997444822e-01,-1.722808809559399990e+01,2.785617427476991992e+01,-1.051822451023513594e+01,-1.162448644327643971e-01,4.264028027831076595e-02
1.778885341355656569e-01,-1.723367327834378315e+01,2.779016573244402366e+01,-1.046614568940265677e+01,-1.362091364474194433e-01,3.631886225443523714e-02,2.192019941470848832e-01,-1.722945947355795582e+01,2.786068597216133824e+01,-1.052027263543990898e+01,-1.356255006591892409e-01,4.220530389074034910e-02
1.985458842358534259e-01,-1.722951477498385131e+01,2.778456142292374764e+01,-1.046326763289113515e+01,-1.571301361958267750e-01,3.599231938878087039e-02,2.406868130514306092e-01,-1.723050796933282669e+01,2.786547005884248307e+01,-1.052263417015957891e+01,-1.562646098368613568e-01,4.018095199149320645e-02
2.204515079625427587e-01,-1.722521072233415040e+01,2.777861744698671842e+01,-1.046019331897776716e+01,-1.795140615836708919e-01,3.581970429015587237e-02,2.632686382129340585e-01,-1.723136810253375728e+01,2.787036601714470052e+01,-1.052515888773587172e+01,-1.783125861173527060e-01,3.825021008062064187e-02
2.437034865366411174e-01,-1.722080380562804791e+01,2.777237691640329587e+01,-1.045697618339697854e+01,-2.033865256204650807e-01,3.575901864436941552e-02,2.874580075656433253e-01,-1.723234886205434080e+01,2.787527647892331117e+01,-1.052773577098127511e+01,-2.018956499488717693e-01,3.656781578264294008e-02
2.683662656617241127e-01,-1.721630348936287191e+01,2.776575287733502506e+01,-1.045358071304149838e+01,-2.287735197260601094e-01,3.572198504869673191e-02,3.132439922778415542e-01,-1.723349704543159078e+01,2.788025317438505013e+01,-1.053036808735095420e+01,-2.270271551392476772e-01,3.506627337408848438e-02
2.944949065430568780e-01,-1.721168352465049267e+01,2.775865438395085505e+01,-1.044995929903580567e+01,-2.557052581081366571e-01,3.576550294989888634e-02,3.405782922960319259e-01,-1.723481508354633363e+01,2.788534225170266012e+01,-1.053310272622590560e+01,-2.537105806040822475e-01,3.368451349539371836e-02
3.221448376564269855e-01,-1.720692503512546878e+01,2.775102934819799572e+01,-1.044609199710645697e+01,-2.842035836898791912e-01,3.583439348493498017e-02,3.694940024115389021e-01,-1.723634376088606857e+01,2.789055951665945798e+01,-1.053592500219520289e+01,-2.819671207106488886e-01,3.239970314577112626e-02
3.513625302245305670e-01,-1.720200757286965754e+01,2.774283477415244903e+01,-1.044196684442126610e+01,-3.142879909120241955e-01,3.588518792033212890e-02,4.000412466762175989e-01,-1.723810101380651005e+01,2.789590437524550026e+01,-1.053881878456319576e+01,-3.118235357514058670e-01,3.121984553180059963e-02
3.821839810669113158e-01,-1.719691139033735539e+01,2.773403039520797719e+01,-1.043756439870660735e+01,-3.459794789189406528e-01,3.591831518694710290e-02,4.322294182931024076e-01,-1.724006844175759312e+01,2.790136892787018041e+01,-1.054178060055447297e+01,-3.432979726272014087e-01,3.014897790744389128e-02
4.146350143257447329e-01,-1.719161831652975181e+01,2.772458628468892528e+01,-1.043286659972030073e+01,-3.792982307630161642e-01,3.594408369385758417e-02,4.660566370749298915e-01,-1.724223013280337824e+01,2.790694988938303212e+01,-1.054481090895509254e+01,-3.764043308520017006e-01,2.917424770262485451e-02
4.487384705747194391e-01,-1.718611379673916773e+01,2.771447407935721330e+01,-1.042785780700064180e+01,-4.142618811702655224e-01,3.598263362624751910e-02,5.015380959093385105e-01,-1.724456839648453155e+01,2.791262590309275993e+01,-1.054790597935538266e+01,-4.111580565462920056e-01,2.829802965152808727e-02
4.844978757548819015e-01,-1.718035680146699207e+01,2.770365178447109500e+01,-1.042252367664167423e+01,-4.508842512904838729e-01,3.596261308728639777e-02,5.386930602888584385e-01,-1.724706798982171918e+01,2.791837399804474984e+01,-1.055103127927128703e+01,-4.475758013356969101e-01,2.746410862037752809e-02
5.219380120480100471e-01,-1.717432848696959979e+01,2.769209921796773699e+01,-1.041685658816832571e+01,-4.891784381416191541e-01,3.591492977419787763e-02,5.775523880605286653e-01,-1.724971545925232874e+01,2.792417290308194211e+01,-1.055418624405652039e+01,-4.856733610029873582e-01,2.669406784780478659e-02
5.610659173521228560e-01,-1.716800773587709372e+01,2.767978445024796130e+01,-1.041083583927785838e+01,-5.291563758101588411e-01,3.587126030107758157e-02,6.181035285213856145e-01,-1.725247066373852434e+01,2.793000555337359714e+01,-1.055737403223402637e+01,-5.254602911541164101e-01,2.602745383375096311e-02
6.018655303824083092e-01,-1.716135563404477793e+01,2.766666677154970699e+01,-1.040444056330701805e+01,-5.708283141192534993e-01,3.581283085944118177e-02,6.603064679508990897e-01,-1.725527671221825088e+01,2.793584092970506205e+01,-1.056057766886856797e+01,-5.669406958419478393e-01,2.543970986146797814e-02
6.443491377890807614e-01,-1.715432815005587486e+01,2.765271563467256399e+01,-1.039766452222643878e+01,-6.142010074349817383e-01,3.569611284323957745e-02,7.041747410222305437e-01,-1.725812563481145645e+01,2.794164622656438723e+01,-1.056376345704637032e+01,-6.101249126528663913e-01,2.490735963413922421e-02
6.885697134884972703e-01,-1.714692506701222996e+01,2.763793448568728905e+01,-1.039050263310679156e+01,-6.592906852396974715e-01,3.557053915847847164e-02,7.500578543908263951e-01,-1.726109166832344854e+01,2.794719632417289290e+01,-1.056676712671370488e+01,-6.551330513891685525e-01,2.487303325334323800e-02
7.345040050503049978e-01,-1.713906343029793788e+01,2.762221865661767239e+01,-1.038289007788016072e+01,-7.061083966194570127e-01,3.532203839735270634e-02,7.978010751453150640e-01,-1.726404000701819541e+01,2.795253138316065389e+01,-1.056958745533631649e+01,-7.019300325893546022e-01,2.506934513375396606e-02
7.822034589043901365e-01,-1.713073280249790287e+01,2.760558364954446731e+01,-1.037485162713013942e+01,-7.546581298743424426e-01,3.505128976055030265e-02,8.476847156708255948e-01,-1.726708287451494428e+01,2.795754083261135037e+01,-1.057217465964866143e+01,-7.505769565578833680e-01,2.565393035187499282e-02
8.317344612423733796e-01,-1.712191982650020705e+01,2.758801163976443505e+01,-1.036643384176291605e+01,-8.049084515063353873e-01,3.479402222131048467e-02,8.992975408589137798e-01,-1.727016577847051693e+01,2.796248663475242680e+01,-1.057476207581303740e+01,-8.009296755002037749e-01,2.631812006145390487e-02
8.829940455559034396e-01,-1.711272638412404845e+01,2.756960702936169838e+01,-1.035767297063323866e+01,-8.568564971278544995e-01,3.451492845053770464e-02,9.527845978706830365e-01,-1.727317834250434103e+01,2.796722934920831705e+01,-1.057727867448688919e+01,-8.530192977457112802e-01,2.698288294504699175e-02
9.363039016156387007e-01,-1.710296189072511552e+01,2.755025709877988049e+01,-1.034847066519951930e+01,-9.105397031807531683e-01,3.423695654004274558e-02,1.007990682989232889e+00,-1.727596460625393959e+01,2.797177812483269932e+01,-1.057970906360320384e+01,-9.067923948837147696e-01,2.762810113658655323e-02
9.927320402699876256e-01,-1.709322843573796291e+01,2.752996926630656915e+01,-1.033888548612423186e+01,-9.659932081240596435e-01,3.412134883084355641e-02,1.065177585636997604e+00,-1.727902462396453842e+01,2.797615372876915174e+01,-1.058203908856372344e+01,-9.622384250068413136e-01,2.824855256546893525e-02
1.050404339196164161e+00,-1.708252601882073662e+01,2.750818425692134994e+01,-1.032858733234460402e+01,-1.023110369435540790e+00,3.384008477284731337e-02,1.123155048924753041e+00,-1.728179820941321765e+01,2.798059615926402088e+01,-1.058432553677944732e+01,-1.019299713984687994e+00,2.886160615922292103e-02
1.109495960251013935e+00,-1.707100971710295667e+01,2.748508265239687987e+01,-1.031768451993673885e+01,-1.081902898483969366e+00,3.351244256644690667e-02,1.182540486500851085e+00,-1.728443875082102110e+01,2.798481090524110826e+01,-1.058647500560830679e+01,-1.078040671492178193e+00,2.941499646564249906e-02
1.170120397176247717e+00,-1.705871168355379908e+01,2.746070656872700511e+01,-1.030619978357489508e+01,-1.142380570232406578e+00,3.313336840845563375e-02,1.243514721794455324e+00,-1.728685413358483913e+01,2.798866487280052340e+01,-1.058844296195602652e+01,-1.138473766113975438e+00,2.986481514592399106e-02
1.232369642089208295e+00,-1.704568590607406264e+01,2.743508952627380637e+01,-1.029413565844441969e+01,-1.204539846329348185e+00,3.279834310016987303e-02,1.306155575115282685e+00,-1.728898572261363142e+01,2.799208197936268760e+01,-1.059021885305936017e+01,-1.200599177536799012e+00,3.032685680137474360e-02
1.296266813256305550e+00,-1.703193457430046109e+01,2.740821941962829200e+01,-1.028148284199041029e+01,-1.268370797777280234e+00,3.246501344167246339e-02,1.370506383543134143e+00,-1.729079133771412913e+01,2.799498414306193084e+01,-1.059174853107947811e+01,-1.264406684995765140e+00,3.072832551243422430e-02
1.361831081422770318e+00,-1.701744270417005112e+01,2.738004764993489104e+01,-1.026821941315440867e+01,-1.333869492008007196e+00,3.218119041432301181e-02,1.436565222537384612e+00,-1.729224655240321340e+01,2.799733053954306428e+01,-1.059303804202227361e+01,-1.329888046728603612e+00,3.111293753697059322e-02
1.429054832416361887e+00,-1.700217704785007911e+01,2.735051983613455917e+01,-1.025431897769080791e+01,-1.401021607625444698e+00,3.187573233326407296e-02,1.504305433645817480e+00,-1.729332527435670386e+01,2.799908039986193486e+01,-1.059404197842079398e+01,-1.397027017419919082e+00,3.144843175839844712e-02
1.497933437033456938e+00,-1.698611490384615053e+01,2.731958617293948066e+01,-1.023975998219227357e+01,-1.469811905588260137e+00,3.155447666332090312e-02,1.573710915274364019e+00,-1.729402140615862393e+01,2.800019156240155027e+01,-1.059473957326323124e+01,-1.465810645720121208e+00,3.177085015489464898e-02
1.568446533960582201e+00,-1.696924358263147070e+01,2.728719723233434635e+01,-1.022451439212563962e+01,-1.540225659660771740e+00,3.127633851605025189e-02,1.644750814551589668e+00,-1.729430862013406767e+01,2.800062683058994750e+01,-1.059513506594775833e+01,-1.536220854933312063e+00,3.210908902559973105e-02
1.640560545023648231e+00,-1.695154101655415602e+01,2.725331501035579151e+01,-1.020856318397818718e+01,-1.612240751202776101e+00,3.097993268962008495e-02,1.717418962669588156e+00,-1.729416698355422355e+01,2.800033908182830444e+01,-1.059517998125100924e+01,-1.608236575521962752e+00,3.236274574598110160e-02
1.714338625470315902e+00,-1.693293792533521014e+01,2.721781538839291414e+01,-1.019182948578093040e+01,-1.685870634488731756e+00,3.057237479666263108e-02,1.792119368002032198e+00,-1.729355719379154621e+01,2.799904821298375879e+01,-1.059464744369321387e+01,-1.681972229259657725e+00,3.285878573358400057e-02
1.789726375216815102e+00,-1.691344837316384542e+01,2.718070372393423995e+01,-1.017432951790725504e+01,-1.761070676886925535e+00,3.012907117943455435e-02,1.868456707120634608e+00,-1.729246079235795719e+01,2.799691574528096538e+01,-1.059368163329153134e+01,-1.757305278535983062e+00,3.344369678586265465e-02
1.866715104852275431e+00,-1.689307771153232096e+01,2.714200907407239427e+01,-1.015610589134517205e+01,-1.837819704911098473e+00,2.968075360621637293e-02,1.946767736064723531e+00,-1.729098745442436069e+01,2.799373320209621951e+01,-1.059217463063597897e+01,-1.834279858428915722e+00,3.413766486713218362e-02
1.945268049068780147e+00,-1.687190165344184223e+01,2.710172563704187709e+01,-1.013722514098162009e+01,-1.916069522663003788e+00,2.932322556816633827e-02,2.026886682905147286e+00,-1.728927911375320292e+01,2.798959469053194482e+01,-1.059027261070160542e+01,-1.912819400169581519e+00,3.488963283145439520e-02
2.025345326356026820e+00,-1.684991126004457485e+01,2.705987239511682318e+01,-1.011769292447250379e+01,-1.995791033714173768e+00,2.904347166829576027e-02,2.108789029635118606e+00,-1.728731609605925712e+01,2.798445858705618505e+01,-1.058794050805058085e+01,-1.992903769167686301e+00,3.574828792227222052e-02
2.107012194351753909e+00,-1.682700929237677911e+01,2.701624945411172263e+01,-1.009736259712133233e+01,-2.076979327389981922e+00,2.876840937483105334e-02,2.192051615106290985e+00,-1.728486591381497206e+01,2.797838572170484639e+01,-1.058516543473433025e+01,-2.074439608027290216e+00,3.649689966514503559e-02
2.189797597330253698e+00,-1.680309558168288930e+01,2.697061166136162313e+01,-1.007607523136243444e+01,-2.159595090666567963e+00,2.842537787377011349e-02,2.276411980094080079e+00,-1.728185680226633991e+01,2.797137846483695611e+01,-1.058195690556797963e+01,-2.157395039716791807e+00,3.721026974636753443e-02
2.274180825597595934e+00,-1.677809193168024748e+01,2.692301422659197740e+01,-1.005385728901164555e+01,-2.243642585305309023e+00,2.814489433127181917e-02,2.361969390688531512e+00,-1.727829113113963189e+01,2.796339575622184981e+01,-1.057827836991808113e+01,-2.241725017366673622e+00,3.780835380253796257e-02
2.359654955364295592e+00,-1.675208007727491832e+01,2.687337259098847753e+01,-1.003066395442741587e+01,-2.329065875829788634e+00,2.780362723238568798e-02,2.448715908337816050e+00,-1.727406171574897087e+01,2.795431228442834026e+01,-1.057409326035524089e+01,-2.327442590547062817e+00,3.837299022120189279e-02
2.446732243624616387e+00,-1.672495738436365187e+01,2.682171995832758071e+01,-1.000651185710609958e+01,-2.415871528463839457e+00,2.753928661827671764e-02,2.536724692313662377e+00,-1.726917558814585263e+01,2.794409599331805083e+01,-1.056937000138463212e+01,-2.414499224784489417e+00,3.889128177142302939e-02
2.535038386783405873e+00,-1.669677189507787674e+01,2.676797498128108188e+01,-9.981363998037151575e+00,-2.504005943279588475e+00,2.726137659233468860e-02,2.625916196185749119e+00,-1.726360466370719848e+01,2.793268948365092896e+01,-1.056408609234710561e+01,-2.502883248306398745e+00,3.936722186233487797e-02
2.624598831451110836e+00,-1.666744782037281780e+01,2.671211089899440339e+01,-9.955212987907845701e+00,-2.593444419567681791e+00,2.695099284334916828e-02,2.716326682032681017e+00,-1.725730421165315320e+01,2.792001872978881138e+01,-1.055819834684943892e+01,-2.592567892547784858e+00,3.974897289629186065e-02
2.715426169037392867e+00,-1.663699307940259686e+01,2.665410983126955813e+01,-9.928044964813647510e+00,-2.684160441111471229e+00,2.669697190512789614e-02,2.807970993754541400e+00,-1.725023403121068810e+01,2.790601696163155054e+01,-1.055170705913815254e+01,-2.683528264963617183e+00,4.012092637801838169e-02
2.807495518995927419e+00,-1.660538760529930968e+01,2.659394013951591518e+01,-9.899846151079254142e+00,-2.776121507910614739e+00,2.645386818189297135e-02,2.900848125997065985e+00,-1.724236923609944583e+01,2.789062955826164014e+01,-1.054457300391848840e+01,-2.775733699660813958e+00,4.044202702709718406e-02
2.900776517531587384e+00,-1.657262128955193603e+01,2.653154271767413519e+01,-9.870593569311303384e+00,-2.869296530895393271e+00,2.619000244425381818e-02,2.994937147164081104e+00,-1.723368479873711578e+01,2.787379872347624143e+01,-1.053676556855420898e+01,-2.869155607551642895e+00,4.070018928100440497e-02
2.995097636697074961e+00,-1.653859603753158680e+01,2.646685273346476208e+01,-9.840261497325755613e+00,-2.963641556296441326e+00,2.591361197388975662e-02,3.090156716801439440e+00,-1.722417154479587253e+01,2.785549275638467037e+01,-1.052827202010489316e+01,-2.963764427515478417e+00,4.094835730897433690e-02
3.090669857791186637e+00,-1.650333597935727781e+01,2.639989854932797186e+01,-9.808853990490055352e+00,-3.059136647223263061e+00,2.562971591397055979e-02,3.186571777103484937e+00,-1.721378114372231849e+01,2.783564472143548585e+01,-1.051904616942901782e+01,-3.059522631500454892e+00,4.121659149394122507e-02
3.187393495299449597e+00,-1.646684741496299864e+01,2.633062446420807134e+01,-9.776349118221487444e+00,-3.155744063404055222e+00,2.536691534528400654e-02,3.284125433898958057e+00,-1.720251685935525643e+01,2.781423213528711358e+01,-1.050910166514001709e+01,-3.156391039596305959e+00,4.141129456492665534e-02
3.285221019560399025e+00,-1.642910551979860045e+01,2.625898731185899138e+01,-9.742724459129433967e+00,-3.253422902015790985e+00,2.511146280087476687e-02,3.382766084614529767e+00,-1.719036028691984086e+01,2.779120446918998866e+01,-1.049840066803407268e+01,-3.254336146589248191e+00,4.161546679755839112e-02
3.384095411705092538e+00,-1.639007739333428759e+01,2.618493547957958967e+01,-9.707958451499846930e+00,-3.352135437447429478e+00,2.486349469429323389e-02,3.482458725786549358e+00,-1.717729787658533525e+01,2.776653192019736949e+01,-1.048693342788896210e+01,-3.353320424658407184e+00,4.178514114100558702e-02
3.483977612400443569e+00,-1.634974996944479031e+01,2.610844548200076076e+01,-9.672038187209295756e+00,-3.451843271869949437e+00,2.464826069017387808e-02,3.583162506817051618e+00,-1.716330929127138560e+01,2.774017273487496027e+01,-1.047468597643790744e+01,-3.453307928766585988e+00,4.197177257222511199e-02
3.584999587365568008e+00,-1.630809935663690169e+01,2.602946953718498690e+01,-9.634941512659766616e+00,-3.552520039109591021e+00,2.441130464692008520e-02,3.684873470039213395e+00,-1.714837951574163100e+01,2.771209818986870488e+01,-1.046161958411629200e+01,-3.554251712750778669e+00,4.211248954425929336e-02
3.686813147887310294e+00,-1.626507694081612598e+01,2.594794546776715904e+01,-9.596645159437974471e+00,-3.654100789172770813e+00,2.418901331591060203e-02,3.787429533060345133e+00,-1.713253988716390452e+01,2.768231300267168393e+01,-1.044775127566230388e+01,-3.656117977079825998e+00,4.224709936070219357e-02
3.789437365089397769e+00,-1.622063646542804349e+01,2.586384161397041836e+01,-9.557134797835955098e+00,-3.756553210223037897e+00,2.395568238685622658e-02,3.890841852237730603e+00,-1.711573792977232600e+01,2.765074807197542128e+01,-1.043304068897183079e+01,-3.758869579702358799e+00,4.233171467080035916e-02
3.892861355276350910e+00,-1.617478084848723086e+01,2.577715509977961617e+01,-9.516406542144189018e+00,-3.859840365720270672e+00,2.375785400209045120e-02,3.995090807946291900e+00,-1.709795230221325113e+01,2.761736862697435413e+01,-1.041748758931523611e+01,-3.862468502522788505e+00,4.240432456977572678e-02
3.997060866478314711e+00,-1.612750325119961659e+01,2.568785833189185297e+01,-9.474443992446369478e+00,-3.963920818055836737e+00,2.358218892001646971e-02,4.100149926108650256e+00,-1.707916100610268373e+01,2.758213102224262059e+01,-1.040106034322751327e+01,-3.966878632918287906e+00,4.253074776761867071e-02
4.101998064118444809e+00,-1.607878770250551526e+01,2.559591552093014499e+01,-9.431233969154233066e+00,-4.068754902762172776e+00,2.340731757541199276e-02,4.205985629997839759e+00,-1.705934890776133983e+01,2.754499735385959625e+01,-1.038374057741623879e+01,-4.072056238463103384e+00,4.263982425513990898e-02
4.207635271187468717e+00,-1.602861798605292876e+01,2.550129356676590930e+01,-9.386763550084323171e+00,-4.174300875646346221e+00,2.320899958649415631e-02,4.312565761476055748e+00,-1.703850646812576741e+01,2.750594638750070686e+01,-1.036551007796327717e+01,-4.177962293325807153e+00,4.272742025617942696e-02
4.313938493580232070e+00,-1.597699548009190984e+01,2.540396921501065819e+01,-9.341019511304144984e+00,-4.280519333357223566e+00,2.304486709601288180e-02,4.419845726653180762e+00,-1.701661947234847361e+01,2.746495225476235902e+01,-1.034638081260196607e+01,-4.284553319668820137e+00,4.280587995584213962e-02
4.420862781924536300e+00,-1.592391377339573211e+01,2.530391612460903161e+01,-9.293989388648078886e+00,-4.387366333392725970e+00,2.287330947513625118e-02,4.527784547548922234e+00,-1.699368587482055304e+01,2.742199719062110219e+01,-1.032633040197424990e+01,-4.391785277718845748e+00,4.284442391001651307e-02
4.528322803335040447e+00,-1.586883098960023908e+01,2.520102232515818486e+01,-9.245638751280191414e+00,-4.494767506063960028e+00,2.281366463615520576e-02,4.635907679351267241e+00,-1.697008152274583281e+01,2.737738144417050634e+01,-1.030539000216280598e+01,-4.499544824201328730e+00,4.281633939557318025e-02
